Number;Name;Platform;Year;Genre;Publisher;Cluster
15639;Haneru no Tobira Wii: Girigirissu;Wii;2007;Misc;Namco Bandai Games;20
15673;NEVES;DS;2007;Puzzle;Ignition Entertainment;20
15680;Balls of Fury;DS;2007;Sports;Zoo Digital Publishing;20
15685;Kabushiki Baibai Trainer: Kabutore! Next;DS;2007;Simulation;Konami Digital Entertainment;20
15701;Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock;PS2;2007;Misc;D3Publisher;20
15707;Cabbage Patch Kids: The Patch Puppy Rescue;GBA;2007;Misc;D3Publisher;20
15715;Amagoushi no Yakata;PS2;2007;Adventure;Nippon Ichi Software;20
15738;Cookie & Cream;DS;2007;Platform;505 Games;20
15754;Let's Yoga!;DS;2007;Misc;Konami Digital Entertainment;20
15755;Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne;PS2;2007;Adventure;Marvelous Interactive;20
15775;Cube;PSP;2007;Puzzle;D3Publisher;20
15776;Shinseiki GPX Cyber Formula: Road To The INFINITY 4;PS2;2007;Racing;Sunrise Interactive;20
15779;Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense;DS;2007;Misc;Gakken;20
15784;Gears of War;PC;2007;Shooter;Microsoft Game Studios;20
15785;Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen;Wii;2007;Simulation;Taito;20
15808;Let's Pilates!;DS;2007;Misc;Konami Digital Entertainment;20
15809;Memories Off #5: Encore;PS2;2007;Adventure;CyberFront;20
15826;Busou Renkin: Youkoso Papillon Park e;PS2;2007;Action;Marvelous Interactive;20
15840;FIFA Soccer 08;PC;2007;Sports;Electronic Arts;20
15841;Zoey 101: Field Trip Fiasco;DS;2007;Action;THQ;20
15853;Winning Post 7: Maximum 2007;PS3;2007;Sports;Tecmo Koei;20
15854;Monster Trux Offroad;Wii;2007;Racing;Popcorn Arcade;20
15867;Shinkyoku Soukai Polyphonica;PS2;2007;Adventure;Prototype;20
15869;San Goku Shi DS 2;DS;2007;Strategy;Tecmo Koei;20
15898;Enemy Territory: Quake Wars;PC;2007;Shooter;Activision;20
15902;Triggerheart Exelica;DC;2007;Shooter;Warashi;20
15905;Tennis no Oji-Sama: Card Hunter;PS2;2007;Strategy;Konami Digital Entertainment;20
15930;Race Driver: Create & Race;DS;2007;Racing;Codemasters;20
15938;Pippa Funnell 2: Farm Adventures;DS;2007;Simulation;Ubisoft;20
15952;Pachinko Kaou: Misora Hibari;PS2;2007;Misc;Hackberry;20
15961;Drone Tactics;DS;2007;Strategy;Success;20
15966;Ship Simulator 2008;PC;2007;Simulation;Lighthouse Interactive;20
15979;Ouran Koukou Host Bu;PS2;2007;Adventure;Idea Factory;20
15986;Dragon Zakura DS;DS;2007;Misc;Electronic Arts;20
16011;Neverwinter Nights 2: Mask of the Betrayer;PC;2007;Role-Playing;Atari;20
16015;UEFA Champions League 2006-2007;PSP;2007;Sports;Electronic Arts;20
16025;Wiffle Ball Advance;DS;2007;Sports;Zoo Digital Publishing;20
16027;Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS;DS;2007;Misc;D3Publisher;20
16048;Guitar Hero III: Legends of Rock;PC;2007;Misc;Aspyr;20
16083;Virtua Tennis 3;PC;2007;Sports;Sega;20
16111;Nodame Cantabile;PS2;2007;Misc;Banpresto;20
16125;Theatre Of War;PC;2007;Strategy;Kalypso Media;20
16154;SoulCalibur Legends (JP sales);Wii;2007;Action;Namco Bandai Games;20
16180;Rail Simulator;PC;2007;Simulation;Electronic Arts;20
16183;Rozen Maiden: Gebetgarten;PS2;2007;Fighting;Taito;20
16187;Fatal Fury: Battle Archives Volume 2 (JP sales);PS2;2007;Fighting;SNK Playmore;20
16190;Jewel Quest II;PC;2007;Puzzle;Avanquest;20
16195;Metal Slug Anthology;PS2;2007;Shooter;Ignition Entertainment;20
16200;Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono;PS2;2007;Strategy;D3Publisher;20
16214;Tomoyo After: It's a Wonderful Life CS Edition;PS2;2007;Adventure;Prototype;20
16216;Aa Megami-samaa;PS2;2007;Adventure;Marvelous Interactive;20
16224;Spider-Man: Friend or Foe;PC;2007;Action;Activision;20
16228;Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX;PS2;2007;Adventure;Datam Polystar;20
16230;Sengoku Basara 2 Heroes;Wii;2007;Action;Capcom;20
16245;F.E.A.R. Perseus Mandate;PC;2007;Shooter;Vivendi Games;20
16254;Jinsei Game Q DS: Shouwa no Dekigoto;DS;2007;Misc;Takara Tomy;20
16256;Doraemon Wii: Himitsu Douguou Ketteisen!;Wii;2007;Misc;Sega;20
16257;Goku Makaimura Kai;PSP;2007;Platform;Capcom;20
16268;"Myself; Yourself";PS2;2007;Adventure;Yeti;20
16272;Slide Adventure: Mag Kid;DS;2007;Action;Nintendo;20
16276;Battlestations: Midway;PC;2007;Strategy;Eidos Interactive;20
16280;Kono Aozora ni Yakusoku o: Melody of the Sun and Sea;PS2;2007;Adventure;Alchemist;20
16290;TimeShift;PC;2007;Shooter;Vivendi Games;20
16295;Surf's Up;GC;2007;Sports;Ubisoft;20
16309;Full Auto 2: Battlelines;PSP;2007;Racing;Sega;20
16321;Dungeon Explorer: Warriors of Ancient Arts;PSP;2007;Role-Playing;Rising Star Games;20
16324;Jam Sessions: Sing and Play Guitar (jp sales);DS;2007;Misc;Ubisoft;20
16334;Rondo of Swords (jp sales);DS;2007;Role-Playing;Success;20
16345;Fashionable Puppy: Oshare na Koinu DS;DS;2007;Simulation;MTO;20
16350;Idol Janshi Suchie-Pai IV;PS2;2007;Misc;Jaleco;20
16355;Juiced 2: Hot Import Nights;PC;2007;Racing;THQ;20
16357;Monster Jam;PC;2007;Racing;Activision;20
16380;Fullmetal Alchemist: Trading Card Game;DS;2007;Misc;Destineer;20
16381;Luxor: Pharaoh's Challenge;DS;2007;Puzzle;Funsta;20
16384;Hoshigami: Ruining Blue Earth Remix;DS;2007;Role-Playing;505 Games;20
16393;World Snooker Championship 2007;X360;2007;Sports;Sega;20
16397;Nova Usagi no Game de Ryuugaku!? DS;DS;2007;Misc;Konami Digital Entertainment;20
16399;San-X: Chara Sagashi Land;DS;2007;Action;MTO;20
16401;Petz: Hamsterz Life 2;GBA;2007;Misc;Ubisoft;20
16407;Vitamin X;PS2;2007;Adventure;D3Publisher;20
16408;The Wild West;DS;2007;Action;Majesco Entertainment;20
16411;Sega Rally Revo;PC;2007;Racing;Sega;20
16418;World Heroes Anthology;PS2;2007;Fighting;Ignition Entertainment;20
16422;Routes PE;PS2;2007;Adventure;Aqua Plus;20
16436;Clive Barker's Jericho;PC;2007;Shooter;Codemasters;20
16444;G1 Jockey 4 2007;PS2;2007;Sports;Tecmo Koei;20
16458;Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou;PS2;2007;Fighting;Capcom;20
16469;Magicians Academy;PS2;2007;Role-Playing;Enterbrain;20
16486;Hospital Tycoon;PC;2007;Strategy;Codemasters;20
16489;Case Closed: One Truth Prevails;Wii;2007;Adventure;Nobilis;20
16513;Palais de Reine;PS2;2007;Strategy;Interchannel-Holon;20
16520;Teenage Mutant Ninja Turtles;Wii;2007;Action;Konami Digital Entertainment;20
16541;Sea Monsters: A Prehistoric Adventure;DS;2007;Adventure;DSI Games;20
16547;Imagine Figure Skater (JP sales);DS;2007;Sports;Ubisoft;20
16555;Mahou Sensei Negima!? Neo-Pactio Fight!!;Wii;2007;Fighting;Marvelous Interactive;20
16561;Pro Evolution Soccer 2008;PC;2007;Sports;Konami Digital Entertainment;20
16567;Original Frisbee Disc Sports: Ultimate & Golf;DS;2007;Action;Destination Software, Inc;20
16576;Mini Desktop Racing;Wii;2007;Racing;Popcorn Arcade;20
16593;Eiyuu Densetsu: Sora no Kiseki Material Collection Portable;PSP;2007;Role-Playing;Falcom Corporation;20
